name,value,year,month,date,lastValue,rank
"""WEAK""",13692,2014,6,2014.5,13678,41
"""WEAK""",13730,2014,7,2014.5833333333333,13692,41
"""WEAK""",14115,2014,8,2014.6666666666667,13730,41
"""WEAK""",14197,2014,9,2014.75,14115,41
"""WEAK""",14737,2014,10,2014.8333333333333,14197,41
"""WEAK""",15509,2014,11,2014.9166666666667,14737,41
"""WEAK""",16734,2014,12,2015.0,15509,41
"""WEAK""",16746,2015,1,2015.0833333333333,16734,15
"""WEAK""",17006,2015,2,2015.1666666666667,16746,15
"""WEAK""",17006,2015,3,2015.25,17006,15
"""WEAK""",17245,2015,4,2015.3333333333333,17006,15
"""WEAK""",17245,2015,5,2015.4166666666667,17245,15
"""WEAK""",17264,2015,6,2015.5,17245,15
"""WEAK""",17264,2015,7,2015.5833333333333,17264,15
"""WEAK""",20373,2015,8,2015.6666666666667,17264,15
"""WEAK""",23694,2015,9,2015.75,20373,15
"""WEAK""",34559,2015,10,2015.8333333333333,23694,15
"""WEAK""",43113,2015,11,2015.9166666666667,34559,15
"""WEAK""",59343,2015,12,2016.0,43113,15
"""WEAK""",75903,2016,1,2016.0833333333333,59343,7
"""WEAK""",82574,2016,2,2016.1666666666667,75903,7
"""WEAK""",110863,2016,3,2016.25,82574,7
"""WEAK""",156542,2016,4,2016.3333333333333,110863,7
"""WEAK""",163499,2016,5,2016.4166666666667,156542,7
"""WEAK""",170646,2016,6,2016.5,163499,7
"""WEAK""",198461,2016,7,2016.5833333333333,170646,7
"""WEAK""",246340,2016,8,2016.6666666666667,198461,7
"""WEAK""",246340,2016,9,2016.75,246340,7
"""WEAK""",267297,2016,10,2016.8333333333333,246340,7
"""WEAK""",296166,2016,11,2016.9166666666667,267297,7
"""WEAK""",296166,2016,12,2017.0,296166,7
"""WEAK""",296166,2017,1,2017.0833333333333,296166,23
"""WEAK""",378567,2017,2,2017.1666666666667,296166,23
"""WEAK""",378567,2017,3,2017.25,378567,23
"""WEAK""",396140,2017,4,2017.3333333333333,378567,23
"""WEAK""",428104,2017,5,2017.4166666666667,396140,23
"""WEAK""",428104,2017,6,2017.5,428104,23
"""WEAK""",447354,2017,7,2017.5833333333333,428104,23
"""WEAK""",493054,2017,8,2017.6666666666667,447354,23
"""WEAK""",536447,2017,9,2017.75,493054,23
"""WEAK""",536447,2017,10,2017.8333333333333,536447,23
"""WEAK""",561350,2017,11,2017.9166666666667,536447,23
"""WEAK""",658475,2017,12,2018.0,561350,23
"""WEAK""",711082,2018,1,2018.0833333333333,658475,11
"""WEAK""",737192,2018,2,2018.1666666666667,711082,11
"""WEAK""",737192,2018,3,2018.25,737192,11
"""WEAK""",825888,2018,4,2018.3333333333333,737192,11
"""WEAK""",1001091,2018,5,2018.4166666666667,825888,11
"""WEAK""",1057072,2018,6,2018.5,1001091,11
"""WEAK""",1295772,2018,7,2018.5833333333333,1057072,11
"""WEAK""",1421438,2018,8,2018.6666666666667,1295772,11
"""WEAK""",1530782,2018,9,2018.75,1421438,11
"""WEAK""",1530782,2018,10,2018.8333333333333,1530782,11
"""WEAK""",1621993,2018,11,2018.9166666666667,1530782,11
"""WEAK""",1666424,2018,12,2019.0,1621993,11
"""DOPE""",0,2010,1,2010.0833333333333,0,74
"""DOPE""",0,2010,2,2010.1666666666667,0,74
"""DOPE""",0,2010,3,2010.25,0,74
"""DOPE""",0,2010,4,2010.3333333333333,0,74
"""DOPE""",0,2010,5,2010.4166666666667,0,74
"""DOPE""",0,2010,6,2010.5,0,74
"""DOPE""",0,2010,7,2010.5833333333333,0,74
"""DOPE""",0,2010,8,2010.6666666666667,0,74
"""DOPE""",0,2010,9,2010.75,0,74
"""DOPE""",0,2010,10,2010.8333333333333,0,74
"""DOPE""",0,2010,11,2010.9166666666667,0,74
"""DOPE""",0,2010,12,2011.0,0,74
"""DOPE""",0,2011,1,2011.0833333333333,0,116
"""DOPE""",0,2011,2,2011.1666666666667,0,116
"""DOPE""",0,2011,3,2011.25,0,116
"""DOPE""",0,2011,4,2011.3333333333333,0,116
"""DOPE""",0,2011,5,2011.4166666666667,0,116
"""DOPE""",0,2011,6,2011.5,0,116
"""DOPE""",0,2011,7,2011.5833333333333,0,116
"""DOPE""",0,2011,8,2011.6666666666667,0,116
"""DOPE""",0,2011,9,2011.75,0,116
"""DOPE""",0,2011,10,2011.8333333333333,0,116
"""DOPE""",0,2011,11,2011.9166666666667,0,116
"""DOPE""",0,2011,12,2012.0,0,116
"""DOPE""",0,2012,1,2012.0833333333333,0,98
"""DOPE""",0,2012,2,2012.1666666666667,0,98
"""DOPE""",0,2012,3,2012.25,0,98
"""DOPE""",57,2012,4,2012.3333333333333,0,98
"""DOPE""",57,2012,5,2012.4166666666667,57,98
"""DOPE""",57,2012,6,2012.5,57,98
"""DOPE""",57,2012,7,2012.5833333333333,57,98
"""DOPE""",57,2012,8,2012.6666666666667,57,98
"""DOPE""",57,2012,9,2012.75,57,98
"""DOPE""",58,2012,10,2012.8333333333333,57,98
"""DOPE""",183,2012,11,2012.9166666666667,58,98
"""DOPE""",183,2012,12,2013.0,183,98
"""DOPE""",3232,2013,1,2013.0833333333333,183,65
"""DOPE""",3403,2013,2,2013.1666666666667,3232,65
"""DOPE""",3566,2013,3,2013.25,3403,65
"""DOPE""",5053,2013,4,2013.3333333333333,3566,65
"""DOPE""",5151,2013,5,2013.4166666666667,5053,65
"""DOPE""",5519,2013,6,2013.5,5151,65
"""DOPE""",5600,2013,7,2013.5833333333333,5519,65
"""DOPE""",5887,2013,8,2013.6666666666667,5600,65
"""DOPE""",6295,2013,9,2013.75,5887,65
"""DOPE""",6324,2013,10,2013.8333333333333,6295,65
"""DOPE""",6324,2013,11,2013.9166666666667,6324,65
"""DOPE""",6324,2013,12,2014.0,6324,65
"""DOPE""",6341,2014,1,2014.0833333333333,6324,108
"""DOPE""",6341,2014,2,2014.1666666666667,6341,108
"""DOPE""",6366,2014,3,2014.25,6341,108
"""DOPE""",6366,2014,4,2014.3333333333333,6366,108
"""DOPE""",6425,2014,5,2014.4166666666667,6366,108
"""DOPE""",6444,2014,6,2014.5,6425,108
"""DOPE""",6507,2014,7,2014.5833333333333,6444,108
"""DOPE""",6549,2014,8,2014.6666666666667,6507,108
"""DOPE""",6549,2014,9,2014.75,6549,108
"""DOPE""",6549,2014,10,2014.8333333333333,6549,108
"""DOPE""",7070,2014,11,2014.9166666666667,6549,108
"""DOPE""",7070,2014,12,2015.0,7070,108
"""DOPE""",7070,2015,1,2015.0833333333333,7070,60
"""DOPE""",7070,2015,2,2015.1666666666667,7070,60
"""DOPE""",7070,2015,3,2015.25,7070,60
"""DOPE""",7070,2015,4,2015.3333333333333,7070,60
"""DOPE""",7070,2015,5,2015.4166666666667,7070,60
"""DOPE""",7376,2015,6,2015.5,7070,60
"""DOPE""",8022,2015,7,2015.5833333333333,7376,60
"""DOPE""",9470,2015,8,2015.6666666666667,8022,60
"""DOPE""",10789,2015,9,2015.75,9470,60
"""DOPE""",16645,2015,10,2015.8333333333333,10789,60
"""DOPE""",18954,2015,11,2015.9166666666667,16645,60
"""DOPE""",25295,2015,12,2016.0,18954,60
"""DOPE""",42273,2016,1,2016.0833333333333,25295,61
"""DOPE""",43729,2016,2,2016.1666666666667,42273,61
"""DOPE""",63077,2016,3,2016.25,43729,61
"""DOPE""",66323,2016,4,2016.3333333333333,63077,61
"""DOPE""",66323,2016,5,2016.4166666666667,66323,61
"""DOPE""",76197,2016,6,2016.5,66323,61
"""DOPE""",76197,2016,7,2016.5833333333333,76197,61
"""DOPE""",76197,2016,8,2016.6666666666667,76197,61
"""DOPE""",76197,2016,9,2016.75,76197,61
"""DOPE""",123195,2016,10,2016.8333333333333,76197,61
"""DOPE""",123195,2016,11,2016.9166666666667,123195,61
"""DOPE""",123195,2016,12,2017.0,123195,61
"""DOPE""",123195,2017,1,2017.0833333333333,123195,124
"""DOPE""",123195,2017,2,2017.1666666666667,123195,124
"""DOPE""",123195,2017,3,2017.25,123195,124
"""DOPE""",123195,2017,4,2017.3333333333333,123195,124
"""DOPE""",123195,2017,5,2017.4166666666667,123195,124
"""DOPE""",123195,2017,6,2017.5,123195,124
"""DOPE""",123195,2017,7,2017.5833333333333,123195,124
"""DOPE""",123195,2017,8,2017.6666666666667,123195,124
"""DOPE""",123195,2017,9,2017.75,123195,124
"""DOPE""",123195,2017,10,2017.8333333333333,123195,124
"""DOPE""",123195,2017,11,2017.9166666666667,123195,124
"""DOPE""",123195,2017,12,2018.0,123195,124
"""DOPE""",123195,2018,1,2018.0833333333333,123195,133
"""DOPE""",123195,2018,2,2018.1666666666667,123195,133
"""DOPE""",123195,2018,3,2018.25,123195,133
"""DOPE""",123195,2018,4,2018.3333333333333,123195,133
"""DOPE""",123195,2018,5,2018.4166666666667,123195,133
"""DOPE""",123195,2018,6,2018.5,123195,133
"""DOPE""",123195,2018,7,2018.5833333333333,123195,133
"""DOPE""",123195,2018,8,2018.6666666666667,123195,133
"""DOPE""",123195,2018,9,2018.75,123195,133
"""DOPE""",123195,2018,10,2018.8333333333333,123195,133
"""DOPE""",123195,2018,11,2018.9166666666667,123195,133
"""DOPE""",123195,2018,12,2019.0,123195,133
"""DISHONEST""",0,2010,1,2010.0833333333333,0,21
"""DISHONEST""",0,2010,2,2010.1666666666667,0,21
"""DISHONEST""",0,2010,3,2010.25,0,21
"""DISHONEST""",0,2010,4,2010.3333333333333,0,21
"""DISHONEST""",0,2010,5,2010.4166666666667,0,21
"""DISHONEST""",0,2010,6,2010.5,0,21
"""DISHONEST""",0,2010,7,2010.5833333333333,0,21
"""DISHONEST""",0,2010,8,2010.6666666666667,0,21
"""DISHONEST""",0,2010,9,2010.75,0,21
"""DISHONEST""",0,2010,10,2010.8333333333333,0,21
"""DISHONEST""",0,2010,11,2010.9166666666667,0,21
"""DISHONEST""",0,2010,12,2011.0,0,21
"""DISHONEST""",0,2011,1,2011.0833333333333,0,26
"""DISHONEST""",0,2011,2,2011.1666666666667,0,26
"""DISHONEST""",0,2011,3,2011.25,0,26
"""DISHONEST""",0,2011,4,2011.3333333333333,0,26
"""DISHONEST""",0,2011,5,2011.4166666666667,0,26
"""DISHONEST""",0,2011,6,2011.5,0,26
"""DISHONEST""",0,2011,7,2011.5833333333333,0,26
"""DISHONEST""",0,2011,8,2011.6666666666667,0,26
"""DISHONEST""",0,2011,9,2011.75,0,26
"""DISHONEST""",0,2011,10,2011.8333333333333,0,26
"""DISHONEST""",0,2011,11,2011.9166666666667,0,26
"""DISHONEST""",0,2011,12,2012.0,0,26
"""DISHONEST""",0,2012,1,2012.0833333333333,0,36
"""DISHONEST""",0,2012,2,2012.1666666666667,0,36
"""DISHONEST""",0,2012,3,2012.25,0,36
"""DISHONEST""",0,2012,4,2012.3333333333333,0,36
"""DISHONEST""",0,2012,5,2012.4166666666667,0,36
"""DISHONEST""",0,2012,6,2012.5,0,36
"""DISHONEST""",0,2012,7,2012.5833333333333,0,36
"""DISHONEST""",0,2012,8,2012.6666666666667,0,36
"""DISHONEST""",59,2012,9,2012.75,0,36
"""DISHONEST""",59,2012,10,2012.8333333333333,59,36
"""DISHONEST""",59,2012,11,2012.9166666666667,59,36
"""DISHONEST""",1001,2012,12,2013.0,59,36
"""DISHONEST""",1001,2013,1,2013.0833333333333,1001,124
"""DISHONEST""",1001,2013,2,2013.1666666666667,1001,124
"""DISHONEST""",1001,2013,3,2013.25,1001,124
"""DISHONEST""",1022,2013,4,2013.3333333333333,1001,124
"""DISHONEST""",1022,2013,5,2013.4166666666667,1022,124
"""DISHONEST""",1022,2013,6,2013.5,1022,124
"""DISHONEST""",1022,2013,7,2013.5833333333333,1022,124
"""DISHONEST""",1022,2013,8,2013.6666666666667,1022,124
"""DISHONEST""",1033,2013,9,2013.75,1022,124
"""DISHONEST""",1033,2013,10,2013.8333333333333,1033,124
"""DISHONEST""",1093,2013,11,2013.9166666666667,1033,124
"""DISHONEST""",1093,2013,12,2014.0,1093,124
"""DISHONEST""",1093,2014,1,2014.0833333333333,1093,132
"""DISHONEST""",1093,2014,2,2014.1666666666667,1093,132
"""DISHONEST""",1235,2014,3,2014.25,1093,132
"""DISHONEST""",1457,2014,4,2014.3333333333333,1235,132
"""DISHONEST""",1578,2014,5,2014.4166666666667,1457,132
"""DISHONEST""",1578,2014,6,2014.5,1578,132
"""DISHONEST""",1746,2014,7,2014.5833333333333,1578,132
"""DISHONEST""",1746,2014,8,2014.6666666666667,1746,132
"""DISHONEST""",1746,2014,9,2014.75,1746,132
"""DISHONEST""",1746,2014,10,2014.8333333333333,1746,132
"""DISHONEST""",1746,2014,11,2014.9166666666667,1746,132
"""DISHONEST""",1746,2014,12,2015.0,1746,132
"""DISHONEST""",1746,2015,1,2015.0833333333333,1746,75
"""DISHONEST""",1910,2015,2,2015.1666666666667,1746,75
"""DISHONEST""",1910,2015,3,2015.25,1910,75
"""DISHONEST""",2022,2015,4,2015.3333333333333,1910,75
"""DISHONEST""",2562,2015,5,2015.4166666666667,2022,75
"""DISHONEST""",2565,2015,6,2015.5,2562,75
"""DISHONEST""",2565,2015,7,2015.5833333333333,2565,75
"""DISHONEST""",3065,2015,8,2015.6666666666667,2565,75
"""DISHONEST""",3065,2015,9,2015.75,3065,75
"""DISHONEST""",12203,2015,10,2015.8333333333333,3065,75
"""DISHONEST""",16966,2015,11,2015.9166666666667,12203,75
"""DISHONEST""",21085,2015,12,2016.0,16966,75
"""DISHONEST""",37166,2016,1,2016.0833333333333,21085,1
"""DISHONEST""",48553,2016,2,2016.1666666666667,37166,1
"""DISHONEST""",64829,2016,3,2016.25,48553,1
"""DISHONEST""",106584,2016,4,2016.3333333333333,64829,1
"""DISHONEST""",120142,2016,5,2016.4166666666667,106584,1
"""DISHONEST""",174413,2016,6,2016.5,120142,1
"""DISHONEST""",219188,2016,7,2016.5833333333333,174413,1
"""DISHONEST""",305453,2016,8,2016.6666666666667,219188,1
"""DISHONEST""",436182,2016,9,2016.75,305453,1
"""DISHONEST""",461098,2016,10,2016.8333333333333,436182,1
"""DISHONEST""",623464,2016,11,2016.9166666666667,461098,1
"""DISHONEST""",652772,2016,12,2017.0,623464,1
"""DISHONEST""",669442,2017,1,2017.0833333333333,652772,1
"""DISHONEST""",801462,2017,2,2017.1666666666667,669442,1
"""DISHONEST""",848717,2017,3,2017.25,801462,1
"""DISHONEST""",870041,2017,4,2017.3333333333333,848717,1
"""DISHONEST""",870041,2017,5,2017.4166666666667,870041,1
"""DISHONEST""",870041,2017,6,2017.5,870041,1
"""DISHONEST""",870041,2017,7,2017.5833333333333,870041,1
"""DISHONEST""",925718,2017,8,2017.6666666666667,870041,1
"""DISHONEST""",1008269,2017,9,2017.75,925718,1
"""DISHONEST""",1035122,2017,10,2017.8333333333333,1008269,1
"""DISHONEST""",1095445,2017,11,2017.9166666666667,1035122,1
"""DISHONEST""",1185793,2017,12,2018.0,1095445,1
"""DISHONEST""",1397318,2018,1,2018.0833333333333,1185793,1
"""DISHONEST""",1419858,2018,2,2018.1666666666667,1397318,1
"""DISHONEST""",1442230,2018,3,2018.25,1419858,1
"""DISHONEST""",1442230,2018,4,2018.3333333333333,1442230,1
"""DISHONEST""",1590779,2018,5,2018.4166666666667,1442230,1
"""DISHONEST""",1646285,2018,6,2018.5,1590779,1
"""DISHONEST""",1760567,2018,7,2018.5833333333333,1646285,1
"""DISHONEST""",1785630,2018,8,2018.6666666666667,1760567,1
"""DISHONEST""",1892491,2018,9,2018.75,1785630,1
"""DISHONEST""",1914747,2018,10,2018.8333333333333,1892491,1
"""DISHONEST""",2021328,2018,11,2018.9166666666667,1914747,1
"""DISHONEST""",2046748,2018,12,2019.0,2021328,1
"""LIGHTWEIGHT""",0,2010,1,2010.0833333333333,0,3
"""LIGHTWEIGHT""",0,2010,2,2010.1666666666667,0,3
"""LIGHTWEIGHT""",0,2010,3,2010.25,0,3
"""LIGHTWEIGHT""",0,2010,4,2010.3333333333333,0,3
"""LIGHTWEIGHT""",0,2010,5,2010.4166666666667,0,3
"""LIGHTWEIGHT""",0,2010,6,2010.5,0,3
"""LIGHTWEIGHT""",0,2010,7,2010.5833333333333,0,3
"""LIGHTWEIGHT""",0,2010,8,2010.6666666666667,0,3
"""LIGHTWEIGHT""",0,2010,9,2010.75,0,3
"""LIGHTWEIGHT""",0,2010,10,2010.8333333333333,0,3
"""LIGHTWEIGHT""",0,2010,11,2010.9166666666667,0,3
"""LIGHTWEIGHT""",0,2010,12,2011.0,0,3
"""LIGHTWEIGHT""",0,2011,1,2011.0833333333333,0,24
"""LIGHTWEIGHT""",0,2011,2,2011.1666666666667,0,24
"""LIGHTWEIGHT""",0,2011,3,2011.25,0,24
"""LIGHTWEIGHT""",0,2011,4,2011.3333333333333,0,24
"""LIGHTWEIGHT""",0,2011,5,2011.4166666666667,0,24
"""LIGHTWEIGHT""",0,2011,6,2011.5,0,24
"""LIGHTWEIGHT""",0,2011,7,2011.5833333333333,0,24
"""LIGHTWEIGHT""",0,2011,8,2011.6666666666667,0,24
"""LIGHTWEIGHT""",0,2011,9,2011.75,0,24
"""LIGHTWEIGHT""",0,2011,10,2011.8333333333333,0,24
"""LIGHTWEIGHT""",0,2011,11,2011.9166666666667,0,24
"""LIGHTWEIGHT""",0,2011,12,2012.0,0,24
"""LIGHTWEIGHT""",60,2012,1,2012.0833333333333,0,79
"""LIGHTWEIGHT""",60,2012,2,2012.1666666666667,60,79
"""LIGHTWEIGHT""",60,2012,3,2012.25,60,79
"""LIGHTWEIGHT""",60,2012,4,2012.3333333333333,60,79
"""LIGHTWEIGHT""",60,2012,5,2012.4166666666667,60,79
"""LIGHTWEIGHT""",60,2012,6,2012.5,60,79
"""LIGHTWEIGHT""",60,2012,7,2012.5833333333333,60,79
"""LIGHTWEIGHT""",60,2012,8,2012.6666666666667,60,79
"""LIGHTWEIGHT""",272,2012,9,2012.75,60,79
"""LIGHTWEIGHT""",332,2012,10,2012.8333333333333,272,79
"""LIGHTWEIGHT""",332,2012,11,2012.9166666666667,332,79
"""LIGHTWEIGHT""",332,2012,12,2013.0,332,79
"""LIGHTWEIGHT""",332,2013,1,2013.0833333333333,332,120
"""LIGHTWEIGHT""",332,2013,2,2013.1666666666667,332,120
"""LIGHTWEIGHT""",332,2013,3,2013.25,332,120
"""LIGHTWEIGHT""",379,2013,4,2013.3333333333333,332,120
"""LIGHTWEIGHT""",379,2013,5,2013.4166666666667,379,120
"""LIGHTWEIGHT""",427,2013,6,2013.5,379,120
"""LIGHTWEIGHT""",623,2013,7,2013.5833333333333,427,120
"""LIGHTWEIGHT""",623,2013,8,2013.6666666666667,623,120
"""LIGHTWEIGHT""",1040,2013,9,2013.75,623,120
"""LIGHTWEIGHT""",1285,2013,10,2013.8333333333333,1040,120
"""LIGHTWEIGHT""",1407,2013,11,2013.9166666666667,1285,120
"""LIGHTWEIGHT""",1456,2013,12,2014.0,1407,120
"""LIGHTWEIGHT""",1534,2014,1,2014.0833333333333,1456,121
"""LIGHTWEIGHT""",1947,2014,2,2014.1666666666667,1534,121
"""LIGHTWEIGHT""",2102,2014,3,2014.25,1947,121
"""LIGHTWEIGHT""",2102,2014,4,2014.3333333333333,2102,121
"""LIGHTWEIGHT""",2102,2014,5,2014.4166666666667,2102,121
"""LIGHTWEIGHT""",2102,2014,6,2014.5,2102,121
"""LIGHTWEIGHT""",2133,2014,7,2014.5833333333333,2102,121
"""LIGHTWEIGHT""",2175,2014,8,2014.6666666666667,2133,121
"""LIGHTWEIGHT""",2186,2014,9,2014.75,2175,121
"""LIGHTWEIGHT""",2186,2014,10,2014.8333333333333,2186,121
"""LIGHTWEIGHT""",2473,2014,11,2014.9166666666667,2186,121
"""LIGHTWEIGHT""",2473,2014,12,2015.0,2473,121
"""LIGHTWEIGHT""",2473,2015,1,2015.0833333333333,2473,70
"""LIGHTWEIGHT""",2473,2015,2,2015.1666666666667,2473,70
"""LIGHTWEIGHT""",2476,2015,3,2015.25,2473,70
"""LIGHTWEIGHT""",2476,2015,4,2015.3333333333333,2476,70
"""LIGHTWEIGHT""",2476,2015,5,2015.4166666666667,2476,70
"""LIGHTWEIGHT""",2476,2015,6,2015.5,2476,70
"""LIGHTWEIGHT""",2476,2015,7,2015.5833333333333,2476,70
"""LIGHTWEIGHT""",2476,2015,8,2015.6666666666667,2476,70
"""LIGHTWEIGHT""",2476,2015,9,2015.75,2476,70
"""LIGHTWEIGHT""",16216,2015,10,2015.8333333333333,2476,70
"""LIGHTWEIGHT""",16216,2015,11,2015.9166666666667,16216,70
"""LIGHTWEIGHT""",21775,2015,12,2016.0,16216,70
"""LIGHTWEIGHT""",23163,2016,1,2016.0833333333333,21775,37
"""LIGHTWEIGHT""",35334,2016,2,2016.1666666666667,23163,37
"""LIGHTWEIGHT""",92043,2016,3,2016.25,35334,37
"""LIGHTWEIGHT""",132911,2016,4,2016.3333333333333,92043,37
"""LIGHTWEIGHT""",132911,2016,5,2016.4166666666667,132911,37
"""LIGHTWEIGHT""",132911,2016,6,2016.5,132911,37
"""LIGHTWEIGHT""",132911,2016,7,2016.5833333333333,132911,37
"""LIGHTWEIGHT""",132911,2016,8,2016.6666666666667,132911,37
"""LIGHTWEIGHT""",150088,2016,9,2016.75,132911,37
"""LIGHTWEIGHT""",150088,2016,10,2016.8333333333333,150088,37
"""LIGHTWEIGHT""",150088,2016,11,2016.9166666666667,150088,37
"""LIGHTWEIGHT""",150088,2016,12,2017.0,150088,37
"""LIGHTWEIGHT""",150088,2017,1,2017.0833333333333,150088,87
"""LIGHTWEIGHT""",150088,2017,2,2017.1666666666667,150088,87
"""LIGHTWEIGHT""",150088,2017,3,2017.25,150088,87
"""LIGHTWEIGHT""",150088,2017,4,2017.3333333333333,150088,87
"""LIGHTWEIGHT""",150088,2017,5,2017.4166666666667,150088,87
"""LIGHTWEIGHT""",150088,2017,6,2017.5,150088,87
"""LIGHTWEIGHT""",150088,2017,7,2017.5833333333333,150088,87
"""LIGHTWEIGHT""",150088,2017,8,2017.6666666666667,150088,87
"""LIGHTWEIGHT""",150088,2017,9,2017.75,150088,87
"""LIGHTWEIGHT""",150088,2017,10,2017.8333333333333,150088,87
"""LIGHTWEIGHT""",164394,2017,11,2017.9166666666667,150088,87
"""LIGHTWEIGHT""",164394,2017,12,2018.0,164394,87
"""LIGHTWEIGHT""",188060,2018,1,2018.0833333333333,164394,108
"""LIGHTWEIGHT""",188060,2018,2,2018.1666666666667,188060,108
"""LIGHTWEIGHT""",188060,2018,3,2018.25,188060,108
"""LIGHTWEIGHT""",188060,2018,4,2018.3333333333333,188060,108
"""LIGHTWEIGHT""",188060,2018,5,2018.4166666666667,188060,108
"""LIGHTWEIGHT""",188060,2018,6,2018.5,188060,108
"""LIGHTWEIGHT""",188060,2018,7,2018.5833333333333,188060,108
"""LIGHTWEIGHT""",188060,2018,8,2018.6666666666667,188060,108
"""LIGHTWEIGHT""",188060,2018,9,2018.75,188060,108
"""LIGHTWEIGHT""",188060,2018,10,2018.8333333333333,188060,108
"""LIGHTWEIGHT""",215238,2018,11,2018.9166666666667,188060,108
"""LIGHTWEIGHT""",215238,2018,12,2019.0,215238,108
"""INCOMPETENT""",0,2010,1,2010.0833333333333,0,7
"""INCOMPETENT""",0,2010,2,2010.1666666666667,0,7
"""INCOMPETENT""",0,2010,3,2010.25,0,7
"""INCOMPETENT""",0,2010,4,2010.3333333333333,0,7
"""INCOMPETENT""",0,2010,5,2010.4166666666667,0,7
"""INCOMPETENT""",0,2010,6,2010.5,0,7
"""INCOMPETENT""",0,2010,7,2010.5833333333333,0,7
"""INCOMPETENT""",0,2010,8,2010.6666666666667,0,7
"""INCOMPETENT""",0,2010,9,2010.75,0,7
"""INCOMPETENT""",0,2010,10,2010.8333333333333,0,7
"""INCOMPETENT""",0,2010,11,2010.9166666666667,0,7
"""INCOMPETENT""",0,2010,12,2011.0,0,7
"""INCOMPETENT""",0,2011,1,2011.0833333333333,0,3
"""INCOMPETENT""",0,2011,2,2011.1666666666667,0,3
"""INCOMPETENT""",0,2011,3,2011.25,0,3
"""INCOMPETENT""",0,2011,4,2011.3333333333333,0,3
"""INCOMPETENT""",0,2011,5,2011.4166666666667,0,3
"""INCOMPETENT""",0,2011,6,2011.5,0,3
"""INCOMPETENT""",0,2011,7,2011.5833333333333,0,3
"""INCOMPETENT""",0,2011,8,2011.6666666666667,0,3
"""INCOMPETENT""",0,2011,9,2011.75,0,3
"""INCOMPETENT""",0,2011,10,2011.8333333333333,0,3
"""INCOMPETENT""",137,2011,11,2011.9166666666667,0,3
"""INCOMPETENT""",273,2011,12,2012.0,137,3
"""INCOMPETENT""",273,2012,1,2012.0833333333333,273,14
"""INCOMPETENT""",273,2012,2,2012.1666666666667,273,14
"""INCOMPETENT""",273,2012,3,2012.25,273,14
"""INCOMPETENT""",273,2012,4,2012.3333333333333,273,14
"""INCOMPETENT""",273,2012,5,2012.4166666666667,273,14
"""INCOMPETENT""",273,2012,6,2012.5,273,14
"""INCOMPETENT""",452,2012,7,2012.5833333333333,273,14
"""INCOMPETENT""",452,2012,8,2012.6666666666667,452,14
"""INCOMPETENT""",769,2012,9,2012.75,452,14
"""INCOMPETENT""",1889,2012,10,2012.8333333333333,769,14
"""INCOMPETENT""",1889,2012,11,2012.9166666666667,1889,14
"""INCOMPETENT""",3354,2012,12,2013.0,1889,14
"""INCOMPETENT""",3354,2013,1,2013.0833333333333,3354,71
"""INCOMPETENT""",3355,2013,2,2013.1666666666667,3354,71
"""INCOMPETENT""",3534,2013,3,2013.25,3355,71
"""INCOMPETENT""",3534,2013,4,2013.3333333333333,3534,71
"""INCOMPETENT""",3534,2013,5,2013.4166666666667,3534,71
"""INCOMPETENT""",3534,2013,6,2013.5,3534,71
"""INCOMPETENT""",3534,2013,7,2013.5833333333333,3534,71
"""INCOMPETENT""",3556,2013,8,2013.6666666666667,3534,71
"""INCOMPETENT""",3580,2013,9,2013.75,3556,71
"""INCOMPETENT""",3708,2013,10,2013.8333333333333,3580,71
"""INCOMPETENT""",4460,2013,11,2013.9166666666667,3708,71
"""INCOMPETENT""",5945,2013,12,2014.0,4460,71
"""INCOMPETENT""",6661,2014,1,2014.0833333333333,5945,36
"""INCOMPETENT""",7479,2014,2,2014.1666666666667,6661,36
"""INCOMPETENT""",7479,2014,3,2014.25,7479,36
"""INCOMPETENT""",7526,2014,4,2014.3333333333333,7479,36
"""INCOMPETENT""",7558,2014,5,2014.4166666666667,7526,36
"""INCOMPETENT""",12635,2014,6,2014.5,7558,36
"""INCOMPETENT""",13787,2014,7,2014.5833333333333,12635,36
"""INCOMPETENT""",14087,2014,8,2014.6666666666667,13787,36
"""INCOMPETENT""",15393,2014,9,2014.75,14087,36
"""INCOMPETENT""",15393,2014,10,2014.8333333333333,15393,36
"""INCOMPETENT""",20600,2014,11,2014.9166666666667,15393,36
"""INCOMPETENT""",21148,2014,12,2015.0,20600,36
"""INCOMPETENT""",21148,2015,1,2015.0833333333333,21148,16
"""INCOMPETENT""",21198,2015,2,2015.1666666666667,21148,16
"""INCOMPETENT""",21711,2015,3,2015.25,21198,16
"""INCOMPETENT""",21711,2015,4,2015.3333333333333,21711,16
"""INCOMPETENT""",22534,2015,5,2015.4166666666667,21711,16
"""INCOMPETENT""",26011,2015,6,2015.5,22534,16
"""INCOMPETENT""",27375,2015,7,2015.5833333333333,26011,16
"""INCOMPETENT""",32971,2015,8,2015.6666666666667,27375,16
"""INCOMPETENT""",35266,2015,9,2015.75,32971,16
"""INCOMPETENT""",46814,2015,10,2015.8333333333333,35266,16
"""INCOMPETENT""",49810,2015,11,2015.9166666666667,46814,16
"""INCOMPETENT""",54640,2015,12,2016.0,49810,16
"""INCOMPETENT""",68165,2016,1,2016.0833333333333,54640,44
